586,MIDDLE EAST,IRAQ,IRAQ     8
587,EUROPE,FRANCE,FRANCE   6
588,AMERICA,PERU,PERU     4
589,EUROPE,ROMANIA,ROMANIA  1
590,ASIA,INDIA,INDIA    9
591,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA2
592,AMERICA,UNITED STATES,UNITED ST3
593,ASIA,INDONESIA,INDONESIA6
594,ASIA,INDONESIA,INDONESIA9
595,EUROPE,ROMANIA,ROMANIA  5
596,AFRICA,ETHIOPIA,ETHIOPIA 5
597,AFRICA,MOROCCO,MOROCCO  3
598,ASIA,INDONESIA,INDONESIA3
599,MIDDLE EAST,EGYPT,EGYPT    3
600,ASIA,JAPAN,JAPAN    9
601,AMERICA,ARGENTINA,ARGENTINA9
602,MIDDLE EAST,JORDAN,JORDAN   3
603,EUROPE,ROMANIA,ROMANIA  3
604,ASIA,VIETNAM,VIETNAM  8
605,EUROPE,UNITED KINGDOM,UNITED KI8
606,AMERICA,ARGENTINA,ARGENTINA7
607,AMERICA,UNITED STATES,UNITED ST0
608,AFRICA,MOZAMBIQUE,MOZAMBIQU9
609,ASIA,VIETNAM,VIETNAM  9
610,MIDDLE EAST,IRAQ,IRAQ     5
611,EUROPE,ROMANIA,ROMANIA  3
612,AFRICA,KENYA,KENYA    5
613,MIDDLE EAST,EGYPT,EGYPT    6
614,ASIA,CHINA,CHINA    2
615,AMERICA,BRAZIL,BRAZIL   6
616,AMERICA,ARGENTINA,ARGENTINA8
617,AFRICA,KENYA,KENYA    6
618,AFRICA,ALGERIA,ALGERIA  4
619,AMERICA,UNITED STATES,UNITED ST5
620,ASIA,INDIA,INDIA    3
621,AMERICA,PERU,PERU     9
622,MIDDLE EAST,JORDAN,JORDAN   3
623,ASIA,INDONESIA,INDONESIA9
624,MIDDLE EAST,EGYPT,EGYPT    8
625,MIDDLE EAST,JORDAN,JORDAN   9
626,AFRICA,ETHIOPIA,ETHIOPIA 7
627,AFRICA,MOROCCO,MOROCCO  9
628,AMERICA,PERU,PERU     0
629,ASIA,JAPAN,JAPAN    3
630,AMERICA,UNITED STATES,UNITED ST7
631,EUROPE,ROMANIA,ROMANIA  5
632,AMERICA,CANADA,CANADA   4
633,AMERICA,BRAZIL,BRAZIL   7
634,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
635,AMERICA,BRAZIL,BRAZIL   6
636,EUROPE,GERMANY,GERMANY  5
637,EUROPE,GERMANY,GERMANY  5
638,AMERICA,UNITED STATES,UNITED ST6
639,AFRICA,MOROCCO,MOROCCO  5
640,AMERICA,BRAZIL,BRAZIL   7
641,AMERICA,UNITED STATES,UNITED ST6
642,EUROPE,RUSSIA,RUSSIA   4
643,AFRICA,ALGERIA,ALGERIA  0
644,ASIA,CHINA,CHINA    0
645,MIDDLE EAST,IRAQ,IRAQ     9
646,AMERICA,BRAZIL,BRAZIL   8
647,AMERICA,ARGENTINA,ARGENTINA5
648,EUROPE,GERMANY,GERMANY  4
649,MIDDLE EAST,IRAQ,IRAQ     0
650,AFRICA,ETHIOPIA,ETHIOPIA 7
651,ASIA,INDONESIA,INDONESIA6
652,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
653,MIDDLE EAST,IRAQ,IRAQ     6
654,AFRICA,MOZAMBIQUE,MOZAMBIQU4
655,AFRICA,KENYA,KENYA    3
656,AFRICA,ETHIOPIA,ETHIOPIA 9
657,EUROPE,ROMANIA,ROMANIA  0
658,AMERICA,ARGENTINA,ARGENTINA1
659,AFRICA,ALGERIA,ALGERIA  8
660,AFRICA,ALGERIA,ALGERIA  5
661,MIDDLE EAST,EGYPT,EGYPT    8
662,AFRICA,ALGERIA,ALGERIA  5
663,ASIA,INDONESIA,INDONESIA9
664,AFRICA,MOROCCO,MOROCCO  6
665,EUROPE,RUSSIA,RUSSIA   7
666,AMERICA,BRAZIL,BRAZIL   3
667,EUROPE,FRANCE,FRANCE   8
668,AFRICA,MOROCCO,MOROCCO  1
669,MIDDLE EAST,IRAN,IRAN     1
670,AMERICA,BRAZIL,BRAZIL   8
671,ASIA,VIETNAM,VIETNAM  7
672,ASIA,CHINA,CHINA    7
673,MIDDLE EAST,EGYPT,EGYPT    5
674,AFRICA,ETHIOPIA,ETHIOPIA 5
675,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA9
676,AMERICA,UNITED STATES,UNITED ST8
677,AMERICA,CANADA,CANADA   9
678,ASIA,INDONESIA,INDONESIA0
679,MIDDLE EAST,IRAN,IRAN     4
680,ASIA,JAPAN,JAPAN    5
681,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
682,AFRICA,MOROCCO,MOROCCO  2
683,EUROPE,FRANCE,FRANCE   1
684,AFRICA,MOROCCO,MOROCCO  3
685,AMERICA,PERU,PERU     6
686,EUROPE,FRANCE,FRANCE   3
687,ASIA,VIETNAM,VIETNAM  5
688,ASIA,INDIA,INDIA    4
689,AMERICA,UNITED STATES,UNITED ST3
690,AMERICA,CANADA,CANADA   4
691,AFRICA,MOZAMBIQUE,MOZAMBIQU1
692,EUROPE,ROMANIA,ROMANIA  7
693,AMERICA,ARGENTINA,ARGENTINA3
694,MIDDLE EAST,IRAN,IRAN     3
695,ASIA,INDIA,INDIA    0
696,EUROPE,RUSSIA,RUSSIA   1
697,MIDDLE EAST,EGYPT,EGYPT    5
698,EUROPE,UNITED KINGDOM,UNITED KI3
699,MIDDLE EAST,EGYPT,EGYPT    3
700,AFRICA,ALGERIA,ALGERIA  8
701,AMERICA,BRAZIL,BRAZIL   4
702,AMERICA,CANADA,CANADA   1
703,EUROPE,FRANCE,FRANCE   5
704,ASIA,INDONESIA,INDONESIA3
705,ASIA,CHINA,CHINA    9
706,EUROPE,ROMANIA,ROMANIA  8
707,ASIA,VIETNAM,VIETNAM  0
708,AMERICA,PERU,PERU     9
709,ASIA,CHINA,CHINA    6
710,EUROPE,RUSSIA,RUSSIA   4
711,AFRICA,MOROCCO,MOROCCO  2
712,EUROPE,FRANCE,FRANCE   9
713,MIDDLE EAST,IRAN,IRAN     1
714,ASIA,INDONESIA,INDONESIA6
715,EUROPE,ROMANIA,ROMANIA  2
716,ASIA,JAPAN,JAPAN    2
717,ASIA,JAPAN,JAPAN    1
718,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
719,AFRICA,MOROCCO,MOROCCO  2
720,EUROPE,RUSSIA,RUSSIA   6
721,ASIA,VIETNAM,VIETNAM  0
722,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA0
723,ASIA,VIETNAM,VIETNAM  5
724,AFRICA,ETHIOPIA,ETHIOPIA 6
725,AFRICA,MOZAMBIQUE,MOZAMBIQU9
726,AMERICA,CANADA,CANADA   4
727,ASIA,CHINA,CHINA    3
728,AMERICA,UNITED STATES,UNITED ST4
729,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
730,AMERICA,BRAZIL,BRAZIL   9
731,EUROPE,GERMANY,GERMANY  5
732,AFRICA,MOZAMBIQUE,MOZAMBIQU9
733,MIDDLE EAST,JORDAN,JORDAN   4
734,ASIA,CHINA,CHINA    6
735,AFRICA,ETHIOPIA,ETHIOPIA 0
736,AMERICA,ARGENTINA,ARGENTINA5
737,ASIA,CHINA,CHINA    8
738,MIDDLE EAST,IRAN,IRAN     4
739,AFRICA,KENYA,KENYA    0
740,MIDDLE EAST,IRAN,IRAN     0
741,ASIA,JAPAN,JAPAN    2
742,ASIA,JAPAN,JAPAN    0
743,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
744,EUROPE,GERMANY,GERMANY  2
745,ASIA,CHINA,CHINA    0
746,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
747,ASIA,INDIA,INDIA    2
748,EUROPE,UNITED KINGDOM,UNITED KI6
749,AMERICA,UNITED STATES,UNITED ST1
750,ASIA,INDIA,INDIA    2
751,AFRICA,ALGERIA,ALGERIA  3
752,ASIA,INDIA,INDIA    1
753,AMERICA,PERU,PERU     3
754,AFRICA,ALGERIA,ALGERIA  8
755,AFRICA,MOZAMBIQUE,MOZAMBIQU9
756,AFRICA,KENYA,KENYA    5
757,AMERICA,CANADA,CANADA   1
758,AMERICA,PERU,PERU     7
759,AMERICA,ARGENTINA,ARGENTINA7
760,AMERICA,BRAZIL,BRAZIL   4
761,EUROPE,ROMANIA,ROMANIA  3
762,MIDDLE EAST,IRAQ,IRAQ     4
763,AMERICA,ARGENTINA,ARGENTINA2
764,AFRICA,MOZAMBIQUE,MOZAMBIQU8
765,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA2
766,AFRICA,MOZAMBIQUE,MOZAMBIQU7
767,AMERICA,PERU,PERU     2
768,ASIA,CHINA,CHINA    1
769,AFRICA,ETHIOPIA,ETHIOPIA 3
770,ASIA,INDIA,INDIA    9
771,EUROPE,UNITED KINGDOM,UNITED KI5
772,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
773,ASIA,INDIA,INDIA    6
774,MIDDLE EAST,IRAQ,IRAQ     9
775,AMERICA,PERU,PERU     1
776,AFRICA,MOROCCO,MOROCCO  0
777,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA0
778,EUROPE,UNITED KINGDOM,UNITED KI4
779,AFRICA,ETHIOPIA,ETHIOPIA 1
780,ASIA,INDIA,INDIA    2
781,ASIA,CHINA,CHINA    3
782,EUROPE,ROMANIA,ROMANIA  9
783,AMERICA,ARGENTINA,ARGENTINA9
784,AFRICA,KENYA,KENYA    9
785,ASIA,CHINA,CHINA    8
786,MIDDLE EAST,JORDAN,JORDAN   5
787,MIDDLE EAST,IRAN,IRAN     2
788,AFRICA,MOZAMBIQUE,MOZAMBIQU9
789,ASIA,INDONESIA,INDONESIA5
790,AFRICA,ALGERIA,ALGERIA  5
791,MIDDLE EAST,JORDAN,JORDAN   6
792,EUROPE,GERMANY,GERMANY  9
793,AFRICA,ALGERIA,ALGERIA  5
794,EUROPE,UNITED KINGDOM,UNITED KI2
795,AFRICA,KENYA,KENYA    2
796,AMERICA,CANADA,CANADA   0
797,AFRICA,ALGERIA,ALGERIA  1
798,MIDDLE EAST,EGYPT,EGYPT    2
799,ASIA,JAPAN,JAPAN    2
800,AFRICA,KENYA,KENYA    7
801,AFRICA,MOZAMBIQUE,MOZAMBIQU4
802,AFRICA,ALGERIA,ALGERIA  3
803,ASIA,CHINA,CHINA    3
804,AMERICA,UNITED STATES,UNITED ST9
805,MIDDLE EAST,IRAN,IRAN     3
806,ASIA,JAPAN,JAPAN    3
807,AMERICA,PERU,PERU     2
808,EUROPE,ROMANIA,ROMANIA  3
809,AFRICA,MOZAMBIQUE,MOZAMBIQU0
810,ASIA,INDONESIA,INDONESIA8
811,AFRICA,MOROCCO,MOROCCO  1
812,AMERICA,PERU,PERU     9
813,ASIA,INDONESIA,INDONESIA3
814,AFRICA,MOROCCO,MOROCCO  5
815,ASIA,JAPAN,JAPAN    9
816,AMERICA,UNITED STATES,UNITED ST2
817,AFRICA,ALGERIA,ALGERIA  0
818,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
819,ASIA,JAPAN,JAPAN    9
820,MIDDLE EAST,EGYPT,EGYPT    5
821,AFRICA,ETHIOPIA,ETHIOPIA 7
822,MIDDLE EAST,JORDAN,JORDAN   7
823,AFRICA,ALGERIA,ALGERIA  5
824,ASIA,CHINA,CHINA    8
825,MIDDLE EAST,IRAN,IRAN     9
826,MIDDLE EAST,JORDAN,JORDAN   2
827,AFRICA,KENYA,KENYA    3
828,EUROPE,UNITED KINGDOM,UNITED KI5
829,ASIA,INDIA,INDIA    1
830,EUROPE,UNITED KINGDOM,UNITED KI1
831,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
832,EUROPE,ROMANIA,ROMANIA  6
833,EUROPE,FRANCE,FRANCE   2
834,AFRICA,KENYA,KENYA    9
835,ASIA,VIETNAM,VIETNAM  0
836,ASIA,JAPAN,JAPAN    0
837,ASIA,INDONESIA,INDONESIA8
838,AFRICA,ETHIOPIA,ETHIOPIA 1
839,EUROPE,RUSSIA,RUSSIA   5
840,EUROPE,RUSSIA,RUSSIA   8
841,ASIA,INDONESIA,INDONESIA1
842,AFRICA,ALGERIA,ALGERIA  2
843,AFRICA,KENYA,KENYA    2
844,MIDDLE EAST,IRAQ,IRAQ     6
845,MIDDLE EAST,JORDAN,JORDAN   2
846,ASIA,CHINA,CHINA    1
847,EUROPE,UNITED KINGDOM,UNITED KI9
848,AFRICA,MOROCCO,MOROCCO  7
849,AMERICA,UNITED STATES,UNITED ST8
850,EUROPE,RUSSIA,RUSSIA   1
851,ASIA,INDONESIA,INDONESIA1
852,AFRICA,ETHIOPIA,ETHIOPIA 6
853,AMERICA,BRAZIL,BRAZIL   8
854,AFRICA,ALGERIA,ALGERIA  3
855,AMERICA,ARGENTINA,ARGENTINA6
856,AFRICA,MOROCCO,MOROCCO  0
857,AFRICA,ETHIOPIA,ETHIOPIA 6
858,ASIA,INDIA,INDIA    4
859,AMERICA,PERU,PERU     2
860,ASIA,JAPAN,JAPAN    5
861,AFRICA,KENYA,KENYA    0
862,AMERICA,BRAZIL,BRAZIL   3
863,AMERICA,CANADA,CANADA   5
864,ASIA,JAPAN,JAPAN    8
865,ASIA,INDONESIA,INDONESIA4
866,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
867,AFRICA,KENYA,KENYA    1
868,EUROPE,RUSSIA,RUSSIA   1
869,AMERICA,BRAZIL,BRAZIL   6
870,AMERICA,BRAZIL,BRAZIL   6
871,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA4
872,AMERICA,PERU,PERU     3
873,EUROPE,FRANCE,FRANCE   7
874,AFRICA,ALGERIA,ALGERIA  2
875,AMERICA,CANADA,CANADA   0
876,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
877,AFRICA,MOZAMBIQUE,MOZAMBIQU5
878,AFRICA,MOROCCO,MOROCCO  4
879,AMERICA,BRAZIL,BRAZIL   2
880,ASIA,INDIA,INDIA    1
881,MIDDLE EAST,EGYPT,EGYPT    3
882,AMERICA,BRAZIL,BRAZIL   0
883,AMERICA,CANADA,CANADA   4
884,ASIA,VIETNAM,VIETNAM  7
885,AFRICA,ETHIOPIA,ETHIOPIA 1
886,ASIA,JAPAN,JAPAN    8
887,AMERICA,ARGENTINA,ARGENTINA4
888,ASIA,JAPAN,JAPAN    1
889,MIDDLE EAST,JORDAN,JORDAN   0
890,MIDDLE EAST,EGYPT,EGYPT    7
891,MIDDLE EAST,IRAQ,IRAQ     6
892,ASIA,INDONESIA,INDONESIA9
893,MIDDLE EAST,JORDAN,JORDAN   1
894,AFRICA,MOZAMBIQUE,MOZAMBIQU2
895,AFRICA,ALGERIA,ALGERIA  2
896,AFRICA,ALGERIA,ALGERIA  0
897,EUROPE,FRANCE,FRANCE   7
898,AMERICA,CANADA,CANADA   3
899,AMERICA,BRAZIL,BRAZIL   4
900,AMERICA,ARGENTINA,ARGENTINA4
901,ASIA,JAPAN,JAPAN    0
902,MIDDLE EAST,EGYPT,EGYPT    3
903,EUROPE,GERMANY,GERMANY  8
904,AFRICA,ETHIOPIA,ETHIOPIA 2
905,AMERICA,CANADA,CANADA   1
906,EUROPE,FRANCE,FRANCE   9
907,MIDDLE EAST,IRAN,IRAN     2
908,ASIA,JAPAN,JAPAN    5
909,AMERICA,UNITED STATES,UNITED ST2
910,ASIA,INDONESIA,INDONESIA7
911,MIDDLE EAST,JORDAN,JORDAN   7
912,AFRICA,KENYA,KENYA    2
913,AFRICA,KENYA,KENYA    4
914,AFRICA,ETHIOPIA,ETHIOPIA 7
915,AFRICA,ALGERIA,ALGERIA  1
916,EUROPE,UNITED KINGDOM,UNITED KI3
917,AMERICA,ARGENTINA,ARGENTINA9
918,EUROPE,ROMANIA,ROMANIA  5
919,ASIA,INDONESIA,INDONESIA7
920,AMERICA,BRAZIL,BRAZIL   6
921,ASIA,INDIA,INDIA    1
922,EUROPE,GERMANY,GERMANY  6
923,MIDDLE EAST,IRAQ,IRAQ     4
924,AFRICA,MOROCCO,MOROCCO  4
925,MIDDLE EAST,IRAN,IRAN     5
926,AFRICA,MOZAMBIQUE,MOZAMBIQU8
927,AMERICA,PERU,PERU     6
928,ASIA,VIETNAM,VIETNAM  7
929,EUROPE,UNITED KINGDOM,UNITED KI3
930,EUROPE,ROMANIA,ROMANIA  2
931,AFRICA,ALGERIA,ALGERIA  9
932,MIDDLE EAST,JORDAN,JORDAN   0
933,AFRICA,KENYA,KENYA    2
934,ASIA,JAPAN,JAPAN    9
935,AFRICA,ALGERIA,ALGERIA  9
936,MIDDLE EAST,IRAQ,IRAQ     2
937,EUROPE,UNITED KINGDOM,UNITED KI4
938,ASIA,JAPAN,JAPAN    5
939,EUROPE,ROMANIA,ROMANIA  1
940,EUROPE,ROMANIA,ROMANIA  0
941,EUROPE,ROMANIA,ROMANIA  7
942,ASIA,CHINA,CHINA    8
943,AFRICA,ETHIOPIA,ETHIOPIA 0
944,MIDDLE EAST,EGYPT,EGYPT    4
945,AFRICA,MOROCCO,MOROCCO  7
946,ASIA,VIETNAM,VIETNAM  5
947,EUROPE,RUSSIA,RUSSIA   6
948,AMERICA,PERU,PERU     1
949,AMERICA,BRAZIL,BRAZIL   1
950,AFRICA,MOROCCO,MOROCCO  4
951,AFRICA,ALGERIA,ALGERIA  4
952,AMERICA,UNITED STATES,UNITED ST4
953,EUROPE,RUSSIA,RUSSIA   3
954,EUROPE,ROMANIA,ROMANIA  0
955,AFRICA,ALGERIA,ALGERIA  4
956,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA3
957,EUROPE,ROMANIA,ROMANIA  8
958,AFRICA,ETHIOPIA,ETHIOPIA 3
959,MIDDLE EAST,EGYPT,EGYPT    9
960,MIDDLE EAST,EGYPT,EGYPT    3
961,ASIA,JAPAN,JAPAN    4
962,MIDDLE EAST,EGYPT,EGYPT    9
963,MIDDLE EAST,JORDAN,JORDAN   3
964,ASIA,JAPAN,JAPAN    9
965,AMERICA,BRAZIL,BRAZIL   2
966,ASIA,INDIA,INDIA    0
967,EUROPE,UNITED KINGDOM,UNITED KI7
968,AFRICA,ALGERIA,ALGERIA  0
969,ASIA,INDIA,INDIA    7
970,AFRICA,KENYA,KENYA    7
971,AMERICA,ARGENTINA,ARGENTINA3
972,MIDDLE EAST,EGYPT,EGYPT    8
973,AFRICA,ALGERIA,ALGERIA  5
974,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA1
975,AFRICA,MOZAMBIQUE,MOZAMBIQU0
976,EUROPE,ROMANIA,ROMANIA  2
977,AMERICA,BRAZIL,BRAZIL   0
978,AMERICA,UNITED STATES,UNITED ST9
979,ASIA,CHINA,CHINA    0
980,AMERICA,ARGENTINA,ARGENTINA8
981,ASIA,CHINA,CHINA    8
982,EUROPE,UNITED KINGDOM,UNITED KI1
983,EUROPE,GERMANY,GERMANY  5
984,MIDDLE EAST,IRAQ,IRAQ     5
985,EUROPE,UNITED KINGDOM,UNITED KI5
986,AMERICA,ARGENTINA,ARGENTINA0
987,ASIA,INDIA,INDIA    6
988,AMERICA,CANADA,CANADA   5
989,MIDDLE EAST,IRAN,IRAN     2
990,AFRICA,ALGERIA,ALGERIA  3
991,ASIA,VIETNAM,VIETNAM  0
992,AFRICA,ETHIOPIA,ETHIOPIA 5
993,EUROPE,GERMANY,GERMANY  1
994,AFRICA,MOZAMBIQUE,MOZAMBIQU2
995,MIDDLE EAST,JORDAN,JORDAN   2
996,EUROPE,RUSSIA,RUSSIA   1
997,AMERICA,PERU,PERU     7
998,AMERICA,PERU,PERU     7
999,AFRICA,MOZAMBIQUE,MOZAMBIQU0
1000,EUROPE,RUSSIA,RUSSIA   0
1001,ASIA,VIETNAM,VIETNAM  5
1002,MIDDLE EAST,IRAN,IRAN     8
1003,ASIA,VIETNAM,VIETNAM  9
1004,ASIA,INDIA,INDIA    6
1005,MIDDLE EAST,JORDAN,JORDAN   5
1006,ASIA,JAPAN,JAPAN    2
1007,ASIA,INDONESIA,INDONESIA7
1008,AMERICA,BRAZIL,BRAZIL   6
1009,ASIA,JAPAN,JAPAN    4
1010,AFRICA,ETHIOPIA,ETHIOPIA 2
1011,AFRICA,ETHIOPIA,ETHIOPIA 5
1012,MIDDLE EAST,EGYPT,EGYPT    8
1013,AFRICA,MOROCCO,MOROCCO  1
1014,MIDDLE EAST,IRAQ,IRAQ     6
1015,MIDDLE EAST,IRAN,IRAN     0
1016,MIDDLE EAST,IRAQ,IRAQ     8
1017,AFRICA,MOZAMBIQUE,MOZAMBIQU3
1018,ASIA,CHINA,CHINA    7
1019,ASIA,VIETNAM,VIETNAM  6
1020,AMERICA,CANADA,CANADA   7
1021,EUROPE,FRANCE,FRANCE   4
1022,ASIA,INDIA,INDIA    2
1023,AMERICA,PERU,PERU     0
1024,MIDDLE EAST,IRAQ,IRAQ     5
1025,ASIA,INDIA,INDIA    5
1026,AMERICA,PERU,PERU     5
1027,AMERICA,BRAZIL,BRAZIL   9
1028,MIDDLE EAST,IRAN,IRAN     4
1029,AFRICA,MOROCCO,MOROCCO  0
1030,ASIA,INDIA,INDIA    1
1031,ASIA,VIETNAM,VIETNAM  7
1032,ASIA,CHINA,CHINA    7
1033,ASIA,INDIA,INDIA    9
1034,AFRICA,ETHIOPIA,ETHIOPIA 0
1035,MIDDLE EAST,IRAN,IRAN     3
1036,ASIA,INDIA,INDIA    3
1037,EUROPE,UNITED KINGDOM,UNITED KI1
1038,AMERICA,PERU,PERU     5
1039,MIDDLE EAST,IRAN,IRAN     0
1040,MIDDLE EAST,IRAQ,IRAQ     7
1041,MIDDLE EAST,IRAQ,IRAQ     1
1042,AFRICA,ETHIOPIA,ETHIOPIA 4
1043,EUROPE,GERMANY,GERMANY  0
1044,AFRICA,ALGERIA,ALGERIA  4
1045,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA5
1046,MIDDLE EAST,IRAN,IRAN     1
1047,ASIA,INDONESIA,INDONESIA1
1048,EUROPE,ROMANIA,ROMANIA  0
1049,ASIA,INDONESIA,INDONESIA6
1050,MIDDLE EAST,IRAQ,IRAQ     1
1051,AMERICA,BRAZIL,BRAZIL   2
1052,MIDDLE EAST,JORDAN,JORDAN   8
1053,AFRICA,MOZAMBIQUE,MOZAMBIQU0
1054,ASIA,VIETNAM,VIETNAM  4
1055,EUROPE,GERMANY,GERMANY  8
1056,AFRICA,ETHIOPIA,ETHIOPIA 6
1057,AMERICA,UNITED STATES,UNITED ST7
1058,EUROPE,ROMANIA,ROMANIA  2
1059,EUROPE,UNITED KINGDOM,UNITED KI9
1060,ASIA,INDIA,INDIA    3
1061,MIDDLE EAST,EGYPT,EGYPT    8
1062,EUROPE,RUSSIA,RUSSIA   4
1063,ASIA,VIETNAM,VIETNAM  7
1064,AFRICA,MOROCCO,MOROCCO  4
1065,EUROPE,RUSSIA,RUSSIA   1
1066,AFRICA,ALGERIA,ALGERIA  9
1067,EUROPE,UNITED KINGDOM,UNITED KI5
1068,ASIA,CHINA,CHINA    9
1069,ASIA,VIETNAM,VIETNAM  0
1070,AFRICA,MOROCCO,MOROCCO  1
1071,AFRICA,MOZAMBIQUE,MOZAMBIQU2
1072,MIDDLE EAST,EGYPT,EGYPT    9
1073,MIDDLE EAST,IRAN,IRAN     5
1074,MIDDLE EAST,IRAN,IRAN     5
1075,ASIA,VIETNAM,VIETNAM  3
1076,MIDDLE EAST,IRAN,IRAN     9
1077,ASIA,VIETNAM,VIETNAM  8
1078,EUROPE,ROMANIA,ROMANIA  4
1079,EUROPE,ROMANIA,ROMANIA  8
1080,ASIA,JAPAN,JAPAN    6
1081,ASIA,JAPAN,JAPAN    8
1082,AFRICA,ETHIOPIA,ETHIOPIA 4
1083,EUROPE,GERMANY,GERMANY  4
1084,AMERICA,BRAZIL,BRAZIL   0
1085,ASIA,VIETNAM,VIETNAM  0
1086,ASIA,INDIA,INDIA    3
1087,ASIA,VIETNAM,VIETNAM  6
1088,EUROPE,RUSSIA,RUSSIA   9
1089,ASIA,CHINA,CHINA    5
1090,AFRICA,MOROCCO,MOROCCO  9
1091,AMERICA,PERU,PERU     8
1092,AFRICA,MOROCCO,MOROCCO  3
1093,AMERICA,UNITED STATES,UNITED ST1
1094,AMERICA,BRAZIL,BRAZIL   0
1095,ASIA,INDONESIA,INDONESIA7
1096,MIDDLE EAST,EGYPT,EGYPT    5
1097,EUROPE,FRANCE,FRANCE   3
1098,EUROPE,RUSSIA,RUSSIA   9
1099,AMERICA,ARGENTINA,ARGENTINA6
1100,ASIA,JAPAN,JAPAN    2
1101,AMERICA,CANADA,CANADA   4
1102,AMERICA,UNITED STATES,UNITED ST9
1103,AFRICA,MOZAMBIQUE,MOZAMBIQU5
1104,ASIA,INDIA,INDIA    0
1105,EUROPE,RUSSIA,RUSSIA   3
1106,ASIA,VIETNAM,VIETNAM  2
1107,AMERICA,ARGENTINA,ARGENTINA8
1108,EUROPE,GERMANY,GERMANY  4
1109,EUROPE,RUSSIA,RUSSIA   7
1110,MIDDLE EAST,IRAN,IRAN     1
1111,EUROPE,FRANCE,FRANCE   6
1112,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA2
1113,ASIA,JAPAN,JAPAN    2
1114,AFRICA,KENYA,KENYA    1
1115,AFRICA,ETHIOPIA,ETHIOPIA 7
1116,AFRICA,KENYA,KENYA    9
1117,EUROPE,UNITED KINGDOM,UNITED KI1
1118,MIDDLE EAST,IRAQ,IRAQ     6
1119,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA8
1120,AMERICA,BRAZIL,BRAZIL   1
1121,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
1122,AFRICA,ALGERIA,ALGERIA  3
1123,AFRICA,MOZAMBIQUE,MOZAMBIQU9
1124,AMERICA,ARGENTINA,ARGENTINA1
1125,AMERICA,CANADA,CANADA   9
1126,ASIA,INDIA,INDIA    3
1127,MIDDLE EAST,IRAN,IRAN     9
1128,AFRICA,ALGERIA,ALGERIA  8
1129,ASIA,INDIA,INDIA    9
1130,EUROPE,RUSSIA,RUSSIA   4
1131,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA9
1132,EUROPE,RUSSIA,RUSSIA   5
1133,AFRICA,KENYA,KENYA    3
1134,ASIA,INDONESIA,INDONESIA9
1135,MIDDLE EAST,IRAQ,IRAQ     7
1136,AMERICA,UNITED STATES,UNITED ST3
1137,AFRICA,MOZAMBIQUE,MOZAMBIQU3
1138,EUROPE,RUSSIA,RUSSIA   5
1139,EUROPE,RUSSIA,RUSSIA   6
1140,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA2
1141,EUROPE,RUSSIA,RUSSIA   3
1142,AFRICA,MOZAMBIQUE,MOZAMBIQU1
1143,MIDDLE EAST,EGYPT,EGYPT    6
1144,AMERICA,ARGENTINA,ARGENTINA8
1145,AMERICA,BRAZIL,BRAZIL   7
1146,ASIA,JAPAN,JAPAN    2
1147,AFRICA,MOROCCO,MOROCCO  0
1148,EUROPE,ROMANIA,ROMANIA  6
1149,AMERICA,CANADA,CANADA   2
1150,ASIA,VIETNAM,VIETNAM  9
1151,EUROPE,GERMANY,GERMANY  7
1152,ASIA,JAPAN,JAPAN    0
1153,AMERICA,CANADA,CANADA   2
1154,EUROPE,ROMANIA,ROMANIA  5
1155,ASIA,INDIA,INDIA    4
1156,AFRICA,KENYA,KENYA    8
1157,MIDDLE EAST,SAUDI ARABIA,SAUDI ARA7
1158,MIDDLE EAST,IRAN,IRAN     8
1159,AMERICA,BRAZIL,BRAZIL   2
1160,AMERICA,UNITED STATES,UNITED ST4
1161,EUROPE,ROMANIA,ROMANIA  6
1162,AMERICA,BRAZIL,BRAZIL   4
1163,AMERICA,BRAZIL,BRAZIL   1
1164,AFRICA,ALGERIA,ALGERIA  9
