order;qid;NoC;AggDepth;IterDistance;CpQ;IsRelax;FilterDepth;NoAgg;IterCommonMeasures;NoQ;IterCommonFilters;NoF;NoM;IVA;QF;IterRecall;ElapsedTime;ExecTime;RNI;CD;IterPrecision;IterCommonAgg;RQP;ConsTime;IterIdentity;IsRefine;veronikaLabel
615;dibstudent07--2016-09-24--22-42.log-21;5;0.0175438596491228;6;7;6;0;1;1;22;0;0;1;0.0000954726852647458;0.0356907622573434;0;616.406;0.047;0.020856074399933;10;0;0;0.468085106382979;67.812;0;0;0
616;dibstudent07--2016-09-24--22-42.log-22;13;0.0350877192982456;1;2;1;0;2;1;23;0;0;1;0.000248167379352474;0.0336088774196565;0;684.343;0.125;0.00980442418328464;9;0;1;0.48936170212766;22.438;0;1;0
617;dibstudent07--2016-09-24--22-42.log-23;25;0.0350877192982456;1;7;1;0;2;1;24;0;0;2;0.000229025116421101;0.033951534184951;1;706.89;0.109;0.134401106670559;8;0.52;2;0.51063829787234;9.922;0;0;0
618;dibstudent07--2016-09-24--22-42.log-24;9;0.0175438596491228;1;3;1;0;1;2;25;0;0;2;0.0000763358778625954;0.0348766482703973;0;716.812;0;0.187863548226901;7;0;1;0.531914893617021;13.078;0;0;0
619;dibstudent07--2016-09-24--22-42.log-25;5;0.0175438596491228;1;5;1;0;1;1;26;0;0;1;0;0.0356210251731045;0.555555555555556;729.906;0.016;0.020856074399933;6;1;1;0.553191489361702;3.797;0;0;0
620;dibstudent07--2016-09-24--22-42.log-26;9;0.0175438596491228;1;2;1;0;1;1;27;0;0;2;0;0.0367988791334;1;733.718;0.015;0.187863548226901;5;0.555555555555556;1;0.574468085106383;8.453;0;0;0
621;dibstudent07--2016-09-24--22-42.log-27;9;0.0175438596491228;0;2;0;0;1;2;28;0;0;2;0;0.0377263412051141;1;742.187;0.016;0.187863548226901;4;1;1;0.595744680851064;8.453;1;0;0
622;dibstudent07--2016-09-24--22-42.log-28;9;0.0175438596491228;0;2;0;0;1;2;29;0;0;2;0;0.0386321038111236;1;750.671;0.031;0.187863548226901;3;1;1;0.617021276595745;52.594;1;0;0
623;dibstudent07--2016-09-24--22-42.log-29;18;0.0350877192982456;1;2;1;0;2;2;30;0;0;2;0.000343393490785608;0.0373381391667123;0;803.468;0.203;0.144258727631029;2;0;1;0.638297872340426;3.047;0;1;0
624;dibstudent07--2016-09-24--22-42.log-3;125;0.0701754385964912;2;0;2;0;3;1;4;0;0;1;0.00301837587231063;0.0530792606058998;0;75.359;0.422;0.231013694269651;4;0;2;0.0851063829787234;4.75;0;1;0
625;dibstudent07--2016-09-24--22-42.log-30;18;0.0350877192982456;0;2;0;0;2;2;31;0;0;2;0;0.038433976627183;1;806.578;0.063;0.144258727631029;1;1;2;0.659574468085106;6.297;1;0;0
626;dibstudent07--2016-09-24--22-42.log-31;9;0.0175438596491228;1;0;1;0;1;2;32;0;0;2;0;0.039364945024394;0;812.906;0.031;0.187863548226901;0;0;1;0.680851063829787;4.578;0;0;0
627;dibstudent07--2016-09-24--22-42.log-32;41;0.0526315789473684;2;0;2;0;2;2;33;0;0;2;0.000781562744238358;0.0403577407981294;0;817.687;0.203;0.120274832609635;0;0;1;0.702127659574468;12.328;0;1;0
628;dibstudent07--2016-09-24--22-42.log-33;40;0.0526315789473684;5;0;5;0.175438596491228;2;2;34;0;5;2;0;0.0409554176187797;0.975609756097561;830.171;0.156;0.124663820658495;1;1;2;0.723404255319149;3.219;0;1;0
629;dibstudent07--2016-09-24--22-42.log-34;40;0.0526315789473684;0;0;0;0.175438596491228;2;2;35;5;5;2;0;0.0419916016796641;1;833.5;0.11;0.124663820658495;0;1;2;0.74468085106383;32.484;1;0;0
630;dibstudent07--2016-09-24--22-42.log-35;9;0.0175438596491228;7;0;7;0;1;2;36;0;0;2;0;0.0415704387990762;0;866;0.016;0.187863548226901;0;0;1;0.765957446808511;25.656;0;0;0
631;dibstudent07--2016-09-24--22-42.log-36;17;0.0526315789473684;2;0;2;0;2;2;37;0;0;2;0.000323957618720939;0.0414871227334856;0;891.843;0.187;0.161491144384881;0;0;1;0.787234042553192;6.282;0;1;0
632;dibstudent07--2016-09-24--22-42.log-37;2076;0.12280701754386;4;1;4;0;3;2;38;0;0;2;0.0380554333479982;0.0422846625739564;0;898.671;0.546;0.224179212527309;4;0;2;0.808510638297872;43.657;0;1;0
633;dibstudent07--2016-09-24--22-42.log-38;3138;0.12280701754386;1;2;1;0;3;2;39;0;0;3;0.0190959111015212;0.0413855017037031;1;942.359;0.031;0.229081921196841;3;0.661567877629063;3;0.829787234042553;27.187;0;0;0
634;dibstudent07--2016-09-24--22-42.log-39;2122;0.12280701754386;1;1;1;0;3;2;40;0;0;2;0;0.0412550614803554;0.676226896112173;969.578;0.032;0.199031093664329;2;1;3;0.851063829787234;33.281;0;0;0
635;dibstudent07--2016-09-24--22-42.log-4;125;0.0701754385964912;0;0;0;0;3;1;5;0;0;1;0;0.0623052959501558;1;80.25;0.141;0.231013694269651;3;1;3;0.106382978723404;5.531;1;0;0
636;dibstudent07--2016-09-24--22-42.log-40;2122;0.12280701754386;0;1;0;0;3;2;41;0;0;2;0;0.0408818514493115;1;1002.89;0.031;0.199031093664329;1;1;3;0.872340425531915;3.141;1;0;0
637;dibstudent07--2016-09-24--22-42.log-41;940;0.105263157894737;1;0;1;0;2;2;42;0;0;2;0.0166212823142483;0.0417326605763479;0;1006.406;0.375;0.241434171868998;0;0;2;0.893617021276596;21;0;0;0
638;dibstudent07--2016-09-24--22-42.log-42;4;0.0350877192982456;4;0;4;0;1;2;43;0;0;2;0.0000707238586937303;0.0418466233667652;0;1027.562;0.156;0.966834151560024;0;0;1;0.914893617021277;3.75;0;0;0
639;dibstudent07--2016-09-24--22-42.log-43;138;0.0701754385964912;2;0;2;0;2;2;44;0;0;2;0.00243403414702977;0.0426518186638542;0;1031.609;0.297;0.611526446531033;2;0;1;0.936170212765957;12.859;0;1;0
640;dibstudent07--2016-09-24--22-42.log-44;138;0.0701754385964912;0;0;0;0;2;2;45;0;0;2;0;0.0430828147438966;1;1044.5;0.032;0.611526446531033;1;1;2;0.957446808510638;2.39;1;0;0
641;dibstudent07--2016-09-24--22-42.log-45;138;0.0701754385964912;0;0;0;0;2;2;46;0;0;2;0;0.0439376963465806;1;1046.937;0.047;0.611526446531033;0;1;2;0.978723404255319;17.859;1;0;0
642;dibstudent07--2016-09-24--22-42.log-46;130;0.0350877192982456;2;0;2;0;1;2;47;0;0;2;0.00228768521451448;0.0441327814544662;0;1064.968;0.172;0.613805305022892;0;0;1;1;0;0;0;0
643;dibstudent07--2016-09-24--22-42.log-5;125;0.0701754385964912;0;0;0;0;3;1;6;0;0;1;0;0.069856793573175;1;85.89;0.109;0.231013694269651;2;1;3;0.127659574468085;11.594;1;0;0
644;dibstudent07--2016-09-24--22-42.log-6;5572;0.0701754385964912;0;0;0;0;3;1;7;0;0;1;0.116239863422962;0.0712359436218389;1;98.265;0.781;0.251144778016996;1;0.0224335965541996;3;0.148936170212766;24.891;1;0;0
645;dibstudent07--2016-09-24--22-42.log-7;5572;0.0701754385964912;0;0;0;0;3;1;8;0;0;1;0;0.0649008234291973;1;123.265;0.109;0.251144778016996;0;1;3;0.170212765957447;67.953;1;0;0
646;dibstudent07--2016-09-24--22-42.log-8;5472;0.0701754385964912;2;2;2;0;3;0;9;0;0;1;0.10456317358404;0.0468254917977347;0;192.203;0.985;0.00303394010078695;3;0;3;0.191489361702128;60.765;0;0;0
647;dibstudent07--2016-09-24--22-42.log-9;186;0.0701754385964912;1;1;1;0.0526315789473684;3;1;10;0;1;1;0;0.039523348418078;0.0339912280701754;253.015;0.047;0.00417927195260426;2;1;3;0.212765957446809;5.172;0;1;0
648;dibstudent07--2016-09-26--00-34.log-0;2;0.0175438596491228;0;2;0;0;1;0;1;0;0;1;0;1;1;0.025;0.025;0.000109651399301303;1;0.5;0;0.0196078431372549;6.905;0;0;1
649;dibstudent07--2016-09-26--00-34.log-1;20;0.0350877192982456;1;1;1;0;2;1;2;0;0;1;0.000314841634657767;0.281452293836195;0;7.106;0.176;0.192898078514704;0;0;1;0.0392156862745098;47.892;0;1;1
650;dibstudent07--2016-09-26--00-34.log-10;34;0.0701754385964912;0;5;0;0;2;1;11;0;0;1;0;0.110112314560852;1;99.898;0.206;0.00688501120590623;6;1;2;0.215686274509804;23.272;1;0;1
651;dibstudent07--2016-09-26--00-34.log-11;322;0.087719298245614;1;3;1;0;3;1;12;0;0;1;0;0.0972865168994787;0;123.347;0.177;0.152948206443002;5;0;2;0.235294117647059;21.225;0;1;1
652;dibstudent07--2016-09-26--00-34.log-12;322;0.087719298245614;0;3;0;0;3;1;13;0;0;1;0;0.0898665136631665;1;144.659;0.087;0.152948206443002;4;1;3;0.254901960784314;6.146;1;0;1
653;dibstudent07--2016-09-26--00-34.log-13;34;0.0701754385964912;1;3;1;0;2;1;14;0;0;1;0;0.0928000424228765;0;150.862;0.057;0.00688501120590623;3;0;2;0.274509803921569;20.288;0;0;1
654;dibstudent07--2016-09-26--00-34.log-14;322;0.087719298245614;1;2;1;0;3;1;15;0;0;1;0;0.087553407578623;0;171.324;0.174;0.152948206443002;2;0;2;0.294117647058824;5.379;0;1;1
655;dibstudent07--2016-09-26--00-34.log-15;322;0.087719298245614;0;2;0;0;3;1;16;0;0;1;0;0.0905315332646802;1;176.734;0.031;0.152948206443002;1;1;3;0.313725490196078;6.17;1;0;1
656;dibstudent07--2016-09-26--00-34.log-16;322;0.087719298245614;0;2;0;0;3;1;17;0;0;1;0;0.0929276585509845;1;182.938;0.034;0.152948206443002;0;1;3;0.333333333333333;3.015;1;0;1
657;dibstudent07--2016-09-26--00-34.log-17;20;0.0350877192982456;3;1;3;0;2;1;18;0;0;1;0;0.0967695111526862;0;186.009;0.056;0.192898078514704;1;0;2;0.352941176470588;14.561;0;0;1
658;dibstudent07--2016-09-26--00-34.log-18;2;0.0350877192982456;1;0;1;0.0175438596491228;2;1;19;0;1;1;0;0.0947205743057979;0.1;200.59;0.02;0.00161257705178119;0;1;2;0.372549019607843;7.022;0;1;1
659;dibstudent07--2016-09-26--00-34.log-19;28;0.087719298245614;3;3;3;0.0175438596491228;3;1;20;1;1;1;0;0.0963006119903892;0;207.683;0.071;0.125607398792674;3;0;2;0.392156862745098;18.063;0;1;1
660;dibstudent07--2016-09-26--00-34.log-2;322;0.087719298245614;3;9;3;0;3;1;3;0;0;1;0.0050433856467124;0.0541711809317443;0;55.38;0.382;0.152948206443003;14;0;2;0.0588235294117647;5.051;0;1;1
661;dibstudent07--2016-09-26--00-34.log-20;62;0.087719298245614;1;0;1;0.0350877192982456;3;1;21;1;2;1;0;0.0929849497217093;1;225.843;0.097;0.0801140537843601;2;0.451612903225806;3;0.411764705882353;6.254;0;1;1
662;dibstudent07--2016-09-26--00-34.log-21;62;0.087719298245614;0;0;0;0.0350877192982456;3;1;22;2;2;1;0;0.0947014536673138;1;232.309;0.212;0.0801140537843601;1;1;3;0.431372549019608;74.115;1;0;1
663;dibstudent07--2016-09-26--00-34.log-22;62;0.087719298245614;0;0;0;0.0350877192982456;3;1;23;2;2;1;0;0.0750356419299167;1;306.521;0.097;0.0801140537843601;0;1;3;0.450980392156863;9.817;1;0;1
664;dibstudent07--2016-09-26--00-34.log-23;34;0.0701754385964912;3;0;3;0;2;1;24;0;0;1;0;0.0758583850381978;0;316.379;0.041;0.00688501120590623;0;0;2;0.470588235294118;101.193;0;0;1
665;dibstudent07--2016-09-26--00-34.log-24;4;0.0701754385964912;2;0;2;0.105263157894737;2;1;25;0;2;1;0;0.0598666171769298;0.117647058823529;417.595;0.023;0.0327686668262218;2;1;2;0.490196078431373;170.738;0;1;1
666;dibstudent07--2016-09-26--00-34.log-25;55;0.0701754385964912;0;0;0;0.105263157894737;2;1;26;2;2;1;0.000797735058109524;0.043642760505316;1;595.746;7.413;0.0594430219507693;1;0.0727272727272727;2;0.509803921568627;138.375;1;0;1
667;dibstudent07--2016-09-26--00-34.log-26;55;0.0701754385964912;0;0;0;0.105263157894737;2;1;27;2;2;1;0;0.0364121368395074;1;741.511;7.39;0.0594430219507693;0;1;2;0.529411764705882;111.215;1;0;1
668;dibstudent07--2016-09-26--00-34.log-27;16;0.0701754385964912;6;1;6;0.526315789473684;2;1;28;2;8;1;0;0.0328335981519375;0.290909090909091;852.785;0.059;0.0820757854546622;1;1;2;0.549019607843137;35.435;0;1;1
669;dibstudent07--2016-09-26--00-34.log-28;88;0.087719298245614;1;0;1;0.526315789473684;3;1;29;8;8;1;0.000812715877655002;0.0326450848884776;0;888.342;0.122;0.198451329175131;0;0;2;0.568627450980392;87.444;0;1;1
670;dibstudent07--2016-09-26--00-34.log-29;50;0.087719298245614;5;3;5;0.614035087719298;3;1;30;8;13;1;0;0.0307402246085745;0.568181818181818;975.92;0.134;0.119929244618881;1;1;3;0.588235294117647;13.966;0;1;1
671;dibstudent07--2016-09-26--00-34.log-3;322;0.087719298245614;0;9;0;0;3;1;4;0;0;1;0;0.0659880891499084;1;60.617;0.186;0.152948206443002;13;1;3;0.0784313725490196;8.99;1;0;1
672;dibstudent07--2016-09-26--00-34.log-30;50;0.087719298245614;0;3;0;0.614035087719298;3;1;31;13;13;1;0;0.0313124038532438;1;990.023;0.137;0.119929244618881;0;1;3;0.607843137254902;66.722;1;0;1
673;dibstudent07--2016-09-26--00-34.log-31;88;0.12280701754386;2;0;2;0.614035087719298;4;1;32;13;13;1;0.00137347629972999;0.0302648266913073;0;1057.333;0.588;0.152612083313353;0;0;3;0.627450980392157;6.719;0;1;1
674;dibstudent07--2016-09-26--00-34.log-32;50;0.087719298245614;2;3;2;0.614035087719298;3;1;33;13;13;1;0;0.0310067030854488;0;1064.286;0.234;0.119929244618881;5;0;3;0.647058823529412;6.004;0;0;1
675;dibstudent07--2016-09-26--00-34.log-33;73;0.105263157894737;1;4;1;0.614035087719298;4;1;34;13;13;1;0.0011380643552008;0.0317504785917729;0;1070.85;0.56;0.140565203513155;4;0;3;0.666666666666667;10.397;0;1;1
676;dibstudent07--2016-09-26--00-34.log-34;73;0.105263157894737;0;4;0;0.614035087719298;4;1;35;13;13;1;0;0.0323512420566147;1;1081.875;0.628;0.140565203513155;3;1;4;0.686274509803922;4.412;1;0;1
677;dibstudent07--2016-09-26--00-34.log-35;50;0.087719298245614;1;1;1;0.614035087719298;3;1;36;13;13;1;0;0.0331362951044806;0;1086.422;0.135;0.119929244618881;2;0;3;0.705882352941177;19.617;0;0;1
678;dibstudent07--2016-09-26--00-34.log-36;148;0.105263157894737;1;3;1;0.614035087719298;4;1;37;13;13;1;0.00230199713805761;0.0334349635739627;0;1106.626;0.587;0.118434583189637;1;0;3;0.725490196078431;47.643;0;1;1
679;dibstudent07--2016-09-26--00-34.log-37;50;0.087719298245614;1;0;1;0.614035087719298;3;1;38;13;13;1;0;0.0329173903439434;0;1154.405;0.136;0.119929244618881;0;0;3;0.745098039215686;13.281;0;0;1
680;dibstudent07--2016-09-26--00-34.log-38;16;0.140350877192982;3;0;3;0.614035087719298;4;1;39;13;13;1;0.000248802637307955;0.033385580339831;0;1168.169;0.483;0.139970955111299;0;0;3;0.764705882352941;10.864;0;1;1
681;dibstudent07--2016-09-26--00-34.log-39;50;0.087719298245614;3;0;3;0.614035087719298;3;1;40;13;13;1;0;0.0339222231268148;0;1179.168;0.135;0.119929244618881;0;0;3;0.784313725490196;8.275;0;0;1
682;dibstudent07--2016-09-26--00-34.log-4;322;0.087719298245614;0;9;0;0;3;1;5;0;0;1;0;0.0717885396775259;1;69.649;0.042;0.152948206443003;12;1;3;0.0980392156862745;11.265;1;0;1
683;dibstudent07--2016-09-26--00-34.log-40;50;0.12280701754386;2;0;2;0.614035087719298;4;1;41;13;13;1;0.000776904192175021;0.0345114068617094;0;1188.013;0.57;0.119929244618881;0;0;3;0.803921568627451;3.57;0;1;1
684;dibstudent07--2016-09-26--00-34.log-41;50;0.087719298245614;2;0;2;0.614035087719298;3;1;42;13;13;1;0;0.0352431779277011;0;1191.72;0.137;0.119929244618881;0;0;3;0.823529411764706;13.57;0;0;1
685;dibstudent07--2016-09-26--00-34.log-42;94;0.12280701754386;2;0;2;0.614035087719298;4;1;43;13;13;1;0.00145844969900081;0.0356587540167928;0;1205.875;0.585;0.132721367766441;3;0;3;0.843137254901961;4.867;0;1;1
686;dibstudent07--2016-09-26--00-34.log-43;94;0.12280701754386;0;0;0;0.614035087719298;4;1;44;13;13;1;0;0.0363198424379199;1;1211.459;0.717;0.132721367766441;2;1;4;0.862745098039216;7.663;1;0;1
687;dibstudent07--2016-09-26--00-34.log-44;94;0.12280701754386;0;0;0;0.614035087719298;4;1;45;13;13;1;0;0.0369007926290257;1;1219.486;0.364;0.132721367766441;1;1;4;0.882352941176471;9.609;1;0;1
688;dibstudent07--2016-09-26--00-34.log-45;94;0.12280701754386;0;0;0;0.614035087719298;4;1;46;13;13;1;0;0.0374103878887936;1;1229.605;0.51;0.132721367766441;0;1;4;0.901960784313726;95.367;1;0;1
689;dibstudent07--2016-09-26--00-34.log-46;36;0.12280701754386;2;1;2;0.578947368421053;4;1;47;11;11;1;0;0.0354695833229566;0.382978723404255;1325.079;0.107;0.11480075717467;0;1;4;0.92156862745098;64.566;0;0;1
690;dibstudent07--2016-09-26--00-34.log-47;36;0.12280701754386;10;0;10;1.10526315789474;4;1;48;11;21;1;0.000558243394119836;0.0345320759820779;0;1390.012;0.367;0.11480075717467;0;0;4;0.941176470588235;10.754;0;1;1
691;dibstudent07--2016-09-26--00-34.log-48;12;0.175438596491228;3;0;3;1.10526315789474;5;1;49;21;21;1;0.000186046511627907;0.0349479774392975;0;1402.084;1.318;0.17484238973516;0;0;4;0.96078431372549;5.188;0;1;1
692;dibstudent07--2016-09-26--00-34.log-49;36;0.12280701754386;13;1;13;0.578947368421053;4;1;50;11;11;1;0;0.035526452285843;0;1407.402;0.13;0.11480075717467;1;0;4;0.980392156862745;6.566;0;0;1
693;dibstudent07--2016-09-26--00-34.log-5;34;0.0701754385964912;1;5;1;0;2;1;6;0;0;1;0.000532247964934252;0.0739617617691653;0;81.123;0.209;0.0068850112059059;11;0;2;0.117647058823529;3.522;0;0;1
694;dibstudent07--2016-09-26--00-34.log-50;45;0.140350877192982;1;0;1;0.578947368421053;5;1;51;11;11;1;0.000697188008366256;0.0360610067384587;0;1414.27;0.302;0.0990990425768157;0;0;4;1;0;0;1;1
695;dibstudent07--2016-09-26--00-34.log-6;34;0.0701754385964912;0;5;0;0;2;1;7;0;0;1;0;0.0826485312175309;1;84.696;0.051;0.00688501120590623;10;1;2;0.137254901960784;4.684;1;0;1
696;dibstudent07--2016-09-26--00-34.log-7;34;0.0701754385964912;0;5;0;0;2;1;8;0;0;1;0;0.0894294401717045;1;89.456;0.076;0.0068850112059059;9;1;2;0.156862745098039;2.944;1;0;1
697;dibstudent07--2016-09-26--00-34.log-8;34;0.0701754385964912;0;5;0;0;2;1;9;0;0;1;0;0.0973899493572263;1;92.412;0.012;0.0068850112059059;8;1;2;0.176470588235294;2.453;1;0;1
698;dibstudent07--2016-09-26--00-34.log-9;34;0.0701754385964912;0;5;0;0;2;1;10;0;0;1;0;0.105395179224502;1;94.881;0.016;0.0068850112059059;7;1;2;0.196078431372549;4.811;1;0;1
699;dibstudent09--2016-09-23--15-07.log-0;2;0.0142857142857143;0;3;0;0;1;0;1;0;0;1;0;1;1;0.016;0.016;0.000660281459453627;1;0.5;0;0.0144927536231884;12.422;0;0;0
700;dibstudent09--2016-09-23--15-07.log-1;4;0.0142857142857143;1;1;1;0;1;1;2;0;0;2;0.0000309851735944351;0.16;1;12.5;0.062;0.500330140729727;0;0.5;1;0.0289855072463768;31.469;0;0;0
701;dibstudent09--2016-09-23--15-07.log-10;189;0.0857142857142857;2;0;2;0.1;3;2;11;2;2;2;0.00291801760074108;0.0292152259133742;0;376.516;0.625;0.415451737971371;0;0;2;0.159420289855072;236.781;0;1;0
702;dibstudent09--2016-09-23--15-07.log-11;2;0.0142857142857143;8;2;8;0;1;1;12;0;0;1;0;0.0195658660422981;0;613.313;0.016;0.001532428523631;0;0;1;0.173913043478261;4.25;0;0;0
703;dibstudent09--2016-09-23--15-07.log-12;2;0.0142857142857143;2;2;2;0;1;0;13;0;0;1;0;0.0210499726350356;0;617.578;0.015;0.000660281459453627;2;0;1;0.188405797101449;7.11;0;0;0
704;dibstudent09--2016-09-23--15-07.log-13;4;0.0142857142857143;1;1;1;0;1;1;14;0;0;2;0;0.0224106495406617;1;624.703;0.015;0.455814794588743;1;0.5;1;0.202898550724638;3.188;0;0;0
705;dibstudent09--2016-09-23--15-07.log-14;4;0.0142857142857143;0;1;0;0;1;2;15;0;0;2;0;0.0238883173387777;1;627.922;0.031;0.455814794588743;0;1;1;0.217391304347826;23.859;1;0;0
706;dibstudent09--2016-09-23--15-07.log-15;68;0.0571428571428571;3;3;3;0;2;2;16;0;0;2;0.000462962962962963;0.024545185385183;0;651.859;0.078;0.174614037931479;7;0;1;0.231884057971014;14.329;0;1;0
707;dibstudent09--2016-09-23--15-07.log-16;4;0.0571428571428571;1;4;1;0.0428571428571429;2;2;17;0;1;2;0;0.0255165602476007;0.0588235294117647;666.234;0.046;0.402118157055507;6;1;2;0.246376811594203;30.657;0;1;0
708;dibstudent09--2016-09-23--15-07.log-17;64;0.0714285714285714;1;2;1;0.0428571428571429;3;2;18;1;1;2;0.000986679822397632;0.0258197409132442;0;697.141;0.25;0.18055073608471;5;0;2;0.260869565217391;1.734;0;1;0
709;dibstudent09--2016-09-23--15-07.log-18;64;0.0714285714285714;0;2;0;0.0428571428571429;3;2;19;1;1;2;0;0.0271792384949568;1;699.063;0.188;0.18055073608471;4;1;3;0.27536231884058;2.234;1;0;0
710;dibstudent09--2016-09-23--15-07.log-19;4;0.0571428571428571;1;2;1;0.0428571428571429;2;2;20;1;1;2;0;0.0285185877024998;0;701.297;0;0.402118157055507;3;0;2;0.289855072463768;2.875;0;0;0
711;dibstudent09--2016-09-23--15-07.log-2;68;0.0571428571428571;3;1;3;0;2;2;3;0;0;2;0.000526470633777736;0.0679640243764301;0;44.141;0.172;0.181103514957325;4;0;1;0.0434782608695652;3.172;0;1;0
712;dibstudent09--2016-09-23--15-07.log-20;4;0.0714285714285714;1;1;1;0.0428571428571429;3;2;21;1;1;2;0.0000616636862551643;0.0297978006385243;0;704.75;0.578;0.402118157055505;2;0;2;0.304347826086957;16.875;0;1;0
713;dibstudent09--2016-09-23--15-07.log-21;4;0.0571428571428571;1;1;1;0.0428571428571429;2;2;22;1;1;2;0;0.0304860727148264;0;721.641;0.016;0.402118157055507;1;0;2;0.318840579710145;4.703;0;0;0
714;dibstudent09--2016-09-23--15-07.log-22;2;0.0428571428571429;1;0;1;0.0428571428571429;1;2;23;1;1;2;0.000015415683916817;0.031665436762746;0;726.344;0;0.874850496688967;0;0;1;0.333333333333333;10.656;0;0;0
715;dibstudent09--2016-09-23--15-07.log-23;2;0;4;6;4;0;0;2;24;0;0;2;0.0000154154462771697;0.032563743527956;0;737.016;0.016;0.947812523191766;7;0;0;0.347826086956522;4.718;0;0;0
716;dibstudent09--2016-09-23--15-07.log-24;4;0.0142857142857143;1;1;1;0;1;2;25;0;0;2;0.0000616579831673706;0.0337019427147858;0;741.797;0.063;0.702292921433706;6;0;0;0.36231884057971;3.703;0;1;0
717;dibstudent09--2016-09-23--15-07.log-25;4;0.0142857142857143;0;1;0;0;1;2;26;0;0;2;0;0.0348751737051921;1;745.516;0.016;0.702292921433706;5;1;1;0.376811594202899;2.203;1;0;1
718;dibstudent09--2016-09-23--15-07.log-26;12;0.0142857142857143;0;1;0;0;1;2;27;0;0;2;0.000123300761382202;0.0361068280686458;1;747.781;0.062;0.45948762447961;4;0.333333333333333;1;0.391304347826087;5.032;1;0;1
719;dibstudent09--2016-09-23--15-07.log-27;12;0.0142857142857143;0;1;0;0;1;2;28;0;0;2;0;0.0371923001312357;1;752.844;0.031;0.45948762447961;3;1;1;0.405797101449275;3.859;1;0;1
720;dibstudent09--2016-09-23--15-07.log-28;30;0.0142857142857143;0;1;0;0;1;2;29;0;0;2;0.000277349768875193;0.0383209605082681;1;756.766;0.063;0.437535313931254;2;0.4;1;0.420289855072464;10.515;1;0;1
721;dibstudent09--2016-09-23--15-07.log-29;30;0.0142857142857143;0;1;0;0;1;2;30;0;0;2;0;0.0390982891891927;1;767.297;0.016;0.437535313931254;1;1;1;0.434782608695652;2.156;1;0;1
722;dibstudent09--2016-09-23--15-07.log-3;68;0.0571428571428571;0;1;0;0;2;2;4;0;0;2;0;0.0844880027036161;1;47.344;0.031;0.181103514957325;3;1;2;0.0579710144927536;4.547;1;0;0
723;dibstudent09--2016-09-23--15-07.log-30;26;0.0285714285714286;1;0;1;0;1;2;31;0;0;2;0;0.0402875229541411;0.866666666666667;769.469;0.016;0.476687593675219;0;1;0;0.449275362318841;26.547;0;1;1
724;dibstudent09--2016-09-23--15-07.log-31;719;0.0714285714285714;3;3;3;0;2;2;32;0;0;2;0.0109571922766272;0.0401529324815893;0;796.953;0.937;0.294503626375945;5;0;1;0.463768115942029;6.235;0;1;1
725;dibstudent09--2016-09-23--15-07.log-32;26;0.0714285714285714;1;2;1;0.0428571428571429;2;2;33;0;1;2;0;0.0410623450829708;0.0361613351877608;803.656;0.468;0.529463928320171;4;1;2;0.478260869565217;10.125;0;1;1
726;dibstudent09--2016-09-23--15-07.log-33;26;0.0714285714285714;0;2;0;0.0428571428571429;2;2;34;1;1;2;0;0.0417786395646174;1;813.813;0.032;0.529463928320171;3;1;2;0.492753623188406;2.296;1;0;1
727;dibstudent09--2016-09-23--15-07.log-34;26;0.0714285714285714;0;2;0;0.0428571428571429;2;2;35;1;1;2;0;0.0428847466307905;1;816.141;0.032;0.529463928320171;2;1;2;0.507246376811594;23.25;1;0;1
728;dibstudent09--2016-09-23--15-07.log-35;6;0.0714285714285714;1;0;1;0.0714285714285714;2;2;36;1;2;2;0;0.042881084796154;0.230769230769231;839.531;0.14;0.367494645041716;1;1;2;0.521739130434783;23.032;0;1;1
729;dibstudent09--2016-09-23--15-07.log-36;2;0.0714285714285714;0;0;0;0.0714285714285714;2;2;37;2;2;2;0;0.0428946715543406;0.333333333333333;862.578;0.015;0.683027037548044;0;1;2;0.536231884057971;1.531;1;0;1
730;dibstudent09--2016-09-23--15-07.log-37;2;0.0428571428571429;3;2;3;0.0428571428571429;1;2;38;1;1;2;0.0000304780481857942;0.0439727276514398;0;864.172;0.063;0.983036859030391;21;0;1;0.550724637681159;8.344;0;0;0
731;dibstudent09--2016-09-23--15-07.log-38;10;0.0571428571428571;1;1;1;0.0428571428571429;2;2;39;1;1;2;0.000152367021681827;0.0446791180112981;0;872.891;0.375;0.504961261367401;20;0;1;0.565217391304348;210.515;0;1;0
732;dibstudent09--2016-09-23--15-07.log-39;2;0.0428571428571429;1;1;1;0.0428571428571429;1;2;40;1;1;2;0;0.0369200551585624;0;1083.422;0.016;0.983036859030391;19;0;1;0.579710144927536;22.531;0;0;0
733;dibstudent09--2016-09-23--15-07.log-4;34;0.0571428571428571;1;3;1;0;2;1;5;0;0;1;0;0.0960965578212988;0.5;52.031;0.14;0.0201398852276153;2;1;2;0.072463768115942;64.078;0;0;1
734;dibstudent09--2016-09-23--15-07.log-40;12;0.0571428571428571;1;3;1;0.0428571428571429;2;2;41;1;1;2;0.0000914118561177385;0.0370563853574857;0;1106.422;0.469;0.37247545044579;18;0;1;0.594202898550725;6.422;0;1;0
735;dibstudent09--2016-09-23--15-07.log-41;24;0.0714285714285714;1;2;1;0.0428571428571429;3;2;42;1;1;2;0.000365513775300407;0.037722088797797;0;1113.406;0.562;0.316881033929481;17;0;2;0.608695652173913;15;0;1;1
